    0.000000      5.000000  
  -362.580091     -0.000085     -0.000045     -0.002822     -0.001409     -0.050734     -0.025344  
  -361.645780     -0.000085     -0.000044     -0.002902     -0.001445     -0.053584     -0.026768  
  -360.704919     -0.000085     -0.000039     -0.002983     -0.001491     -0.056578     -0.028259  
  -359.749728     -0.000085     -0.000048     -0.003065     -0.001526     -0.059708     -0.029819  
  -358.772713     -0.000084     -0.000036     -0.003149     -0.001570     -0.062923     -0.031426  
  -357.778944     -0.000085     -0.000044     -0.003233     -0.001616     -0.066193     -0.033054  
  -356.784573     -0.000084     -0.000046     -0.003317     -0.001651     -0.069495     -0.034704  
  -355.798599     -0.000085     -0.000036     -0.003399     -0.001698     -0.072826     -0.036365  
  -354.827058     -0.000084     -0.000049     -0.003480     -0.001736     -0.076187     -0.038042  
  -353.870016     -0.000085     -0.000039     -0.003560     -0.001776     -0.079615     -0.039756  
  -352.925798     -0.000085     -0.000043     -0.003640     -0.001821     -0.083165     -0.041525  
  -351.983961     -0.000085     -0.000048     -0.003721     -0.001854     -0.086859     -0.043372  
  -351.030073     -0.000085     -0.000035     -0.003803     -0.001902     -0.090696     -0.045288  
  -350.058876     -0.000085     -0.000049     -0.003887     -0.001941     -0.094652     -0.047263  
  -349.071742     -0.000085     -0.000040     -0.003972     -0.001982     -0.098684     -0.049279  
  -348.075470     -0.000085     -0.000041     -0.004056     -0.002029     -0.102761     -0.051312  
  -347.081409     -0.000085     -0.000047     -0.004140     -0.002064     -0.106840     -0.053349  
  -346.096547     -0.000085     -0.000035     -0.004221     -0.002107     -0.110934     -0.055393  
  -345.130150     -0.000085     -0.000045     -0.004303     -0.002148     -0.115085     -0.057460  
  -344.178619     -0.000085     -0.000043     -0.004383     -0.002183     -0.119322     -0.059574  
  -343.231732     -0.000085     -0.000037     -0.004464     -0.002227     -0.123683     -0.061745  
  -342.282548     -0.000085     -0.000046     -0.004545     -0.002263     -0.128190     -0.063991  
  -341.322988     -0.000085     -0.000037     -0.004627     -0.002306     -0.132837     -0.066310  
  -340.349032     -0.000085     -0.000044     -0.004711     -0.002350     -0.137581     -0.068669  
  -339.362558     -0.000085     -0.000045     -0.004794     -0.002385     -0.142373     -0.071059  
  -338.373251     -0.000084     -0.000035     -0.004877     -0.002433     -0.147188     -0.073457  
  -337.390537     -0.000084     -0.000049     -0.004959     -0.002470     -0.152014     -0.075862  
  -336.419721     -0.000085     -0.000039     -0.005041     -0.002512     -0.156871     -0.078286  
  -335.462339     -0.000085     -0.000044     -0.005121     -0.002555     -0.161812     -0.080747  
  -334.513871     -0.000085     -0.000046     -0.005202     -0.002590     -0.166875     -0.083273  
  -333.563874     -0.000085     -0.000036     -0.005283     -0.002637     -0.172096     -0.085877  
  -332.605492     -0.000085     -0.000049     -0.005365     -0.002675     -0.177464     -0.088551  
  -331.632192     -0.000085     -0.000039     -0.005448     -0.002714     -0.182931     -0.091280  
  -330.646882     -0.000084     -0.000040     -0.005531     -0.002761     -0.188426     -0.094016  
  -329.658649     -0.000084     -0.000048     -0.005614     -0.002795     -0.193912     -0.096754  
  -328.679847     -0.000085     -0.000035     -0.005695     -0.002842     -0.199406     -0.099497  
  -327.716392     -0.000083     -0.000048     -0.005773     -0.002882     -0.204958     -0.102268  
  -326.764815     -0.000083     -0.000042     -0.005851     -0.002920     -0.210623     -0.105102  
  -325.816053     -0.000082     -0.000040     -0.005930     -0.002967     -0.216416     -0.107996  
  -324.860786     -0.000083     -0.000049     -0.006012     -0.003003     -0.222351     -0.110963  
  -323.897258     -0.000085     -0.000037     -0.006095     -0.003047     -0.228415     -0.113995  
  -322.923437     -0.000085     -0.000045     -0.006178     -0.003089     -0.234561     -0.117064  
  -321.941850     -0.000085     -0.000043     -0.006261     -0.003126     -0.240733     -0.120152  
  -320.960336     -0.000085     -0.000038     -0.006344     -0.003174     -0.246924     -0.123243  
  -319.987454     -0.000085     -0.000049     -0.006427     -0.003209     -0.253140     -0.126348  
  -319.024106     -0.000085     -0.000036     -0.006508     -0.003250     -0.259415     -0.129483  
  -318.068922     -0.000085     -0.000043     -0.006589     -0.003292     -0.265791     -0.132662  
  -317.116561     -0.000085     -0.000044     -0.006670     -0.003325     -0.272309     -0.135917  
  -316.160640     -0.000085     -0.000034     -0.006752     -0.003372     -0.278981     -0.139245  
  -315.195257     -0.000085     -0.000048     -0.006834     -0.003409     -0.285782     -0.142636  
  -314.218941     -0.000084     -0.000038     -0.006918     -0.003449     -0.292659     -0.146070  
  -313.235898     -0.000086     -0.000041     -0.007001     -0.003496     -0.299571     -0.149515  
  -312.253572     -0.000085     -0.000048     -0.007084     -0.003531     -0.306506     -0.152976  
  -311.277932     -0.000085     -0.000036     -0.007166     -0.003577     -0.313460     -0.156445  
  -310.310206     -0.000085     -0.000048     -0.007248     -0.003616     -0.320453     -0.159930  
  -309.350712     -0.000085     -0.000041     -0.007329     -0.003653     -0.327538     -0.163466  
  -308.396608     -0.000085     -0.000039     -0.007411     -0.003699     -0.334748     -0.167059  
  -307.440655     -0.000086     -0.000048     -0.007493     -0.003734     -0.342085     -0.170719  
  -306.478391     -0.000085     -0.000037     -0.007576     -0.003779     -0.349547     -0.174441  
  -305.509951     -0.000086     -0.000046     -0.007660     -0.003821     -0.357096     -0.178204  
  -304.535940     -0.000086     -0.000043     -0.007744     -0.003860     -0.364706     -0.182001  
  -303.561036     -0.000086     -0.000040     -0.007827     -0.003906     -0.372362     -0.185815  
  -302.588853     -0.000086     -0.000047     -0.007910     -0.003941     -0.380063     -0.189652  
  -301.620979     -0.000086     -0.000036     -0.007993     -0.003983     -0.387838     -0.193528  
  -300.657593     -0.000086     -0.000044     -0.008075     -0.004025     -0.395702     -0.197441  
  -299.694755     -0.000085     -0.000043     -0.008158     -0.004060     -0.403659     -0.201408  
  -298.730768     -0.000086     -0.000037     -0.008240     -0.004108     -0.411723     -0.205422  
  -297.765164     -0.000086     -0.000049     -0.008324     -0.004144     -0.419905     -0.209493  
  -296.796359     -0.000086     -0.000037     -0.008409     -0.004184     -0.428196     -0.213620  
  -295.823387     -0.000087     -0.000042     -0.008493     -0.004228     -0.436555     -0.217774  
  -294.847098     -0.000086     -0.000045     -0.008577     -0.004262     -0.444951     -0.221950  
  -293.872584     -0.000086     -0.000036     -0.008661     -0.004308     -0.453386     -0.226140  
  -292.903157     -0.000087     -0.000047     -0.008744     -0.004344     -0.461865     -0.230351  
  -291.938564     -0.000086     -0.000038     -0.008827     -0.004384     -0.470431     -0.234609  
  -290.977953     -0.000086     -0.000041     -0.008909     -0.004429     -0.479092     -0.238909  
  -290.016421     -0.000085     -0.000047     -0.008991     -0.004463     -0.487883     -0.243277  
  -289.053083     -0.000085     -0.000035     -0.009075     -0.004510     -0.496787     -0.247699  
  -288.084402     -0.000086     -0.000048     -0.009159     -0.004548     -0.505807     -0.252173  
  -287.112159     -0.000086     -0.000040     -0.009243     -0.004585     -0.514901     -0.256688  
  -286.136319     -0.000086     -0.000038     -0.009327     -0.004630     -0.524032     -0.261215  
  -285.161352     -0.000086     -0.000046     -0.009411     -0.004665     -0.533195     -0.265759  
  -284.191023     -0.000086     -0.000036     -0.009494     -0.004708     -0.542418     -0.270333  
  -283.225848     -0.000086     -0.000044     -0.009577     -0.004750     -0.551751     -0.274958  
  -282.262856     -0.000086     -0.000043     -0.009660     -0.004788     -0.561184     -0.279639  
  -281.296771     -0.000086     -0.000039     -0.009743     -0.004835     -0.570712     -0.284361  
  -280.328541     -0.000086     -0.000049     -0.009827     -0.004870     -0.580351     -0.289138  
  -279.358965     -0.000086     -0.000036     -0.009911     -0.004912     -0.590126     -0.293983  
  -278.386374     -0.000086     -0.000043     -0.009995     -0.004954     -0.599988     -0.298863  
  -277.408415     -0.000086     -0.000043     -0.010080     -0.004989     -0.609905     -0.303778  
  -276.430060     -0.000087     -0.000036     -0.010164     -0.005036     -0.619886     -0.308719  
  -275.454299     -0.000086     -0.000049     -0.010248     -0.005074     -0.629925     -0.313689  
  -274.480467     -0.000087     -0.000039     -0.010332     -0.005115     -0.639964     -0.318663  
  -273.508781     -0.000086     -0.000042     -0.010414     -0.005159     -0.650040     -0.323650  
  -272.544766     -0.000085     -0.000046     -0.010496     -0.005195     -0.660222     -0.328694  
  -271.584750     -0.000086     -0.000037     -0.010579     -0.005241     -0.670521     -0.333792  
